business_id,business_name,industry_id,industry,region_id,region,state,city_tier,years_in_business,revenue_band,estimated_monthly_revenue_band_midpoint,employee_count_base,legal_structure,credit_score_band_at_origination,has_prior_delinquency,owner_experience_years,online_sales_share,relationship_manager_id,onboarding_date,primary_bank_account_type
B01298,Business 01298,IND04,Manufacturing,R04,West,CA,Tier 3,2,250K-500K,35000,3,LLC,760+,0,13,0.101,RM023,2023-05-27,operating
B01299,Business 01299,IND05,Healthcare Clinics,R03,South,TX,Tier 3,11,1M-3M,165000,14,C-Corp,580-639,1,8,0.123,RM018,2022-09-18,operating
B01300,Business 01300,IND12,Hospitality & Travel,R02,Midwest,IL,Tier 1,6,250K-500K,35000,3,Sole Proprietor,580-639,1,24,0.26,RM037,2023-01-17,operating
B01301,Business 01301,IND06,Professional Services,R01,Northeast,NY,Tier 3,5,1M-3M,165000,11,Sole Proprietor,640-679,1,7,0.256,RM019,2022-01-12,merchant
B01302,Business 01302,IND04,Manufacturing,R05,Pacific Northwest,WA,Tier 1,14,3M-10M,430000,21,Sole Proprietor,680-719,0,16,0.552,RM036,2022-05-22,operating
B01303,Business 01303,IND03,Construction Services,R06,Mountain,CO,Tier 3,15,500K-1M,70000,7,LLC,680-719,1,8,0.114,RM044,2022-02-01,merchant
B01304,Business 01304,IND11,Education & Training,R04,West,CA,Tier 1,6,500K-1M,70000,6,S-Corp,680-719,0,26,0.361,RM044,2023-12-11,operating
B01305,Business 01305,IND06,Professional Services,R05,Pacific Northwest,WA,Tier 1,18,1M-3M,165000,9,C-Corp,720-759,0,22,0.47,RM054,2023-11-10,merchant
B01306,Business 01306,IND09,Wholesale Distribution,R04,West,CA,Tier 2,9,250K-500K,35000,5,LLC,680-719,0,26,0.441,RM055,2023-05-01,operating
B01307,Business 01307,IND04,Manufacturing,R01,Northeast,NY,Tier 2,1,250K-500K,35000,3,Sole Proprietor,680-719,0,19,0.119,RM008,2022-12-25,operating
B01308,Business 01308,IND10,Personal Services,R05,Pacific Northwest,WA,Tier 1,10,250K-500K,35000,3,Sole Proprietor,640-679,1,30,0.405,RM054,2023-08-21,merchant
B01309,Business 01309,IND11,Education & Training,R05,Pacific Northwest,WA,Tier 2,12,1M-3M,165000,11,LLC,680-719,0,28,0.088,RM040,2022-05-23,operating
B01310,Business 01310,IND08,E-commerce Sellers,R05,Pacific Northwest,WA,Tier 3,3,1M-3M,165000,22,LLC,680-719,0,5,0.263,RM055,2023-12-14,merchant
B01311,Business 01311,IND07,Transportation & Logistics,R05,Pacific Northwest,WA,Tier 2,8,500K-1M,70000,9,S-Corp,640-679,1,21,0.183,RM007,2023-03-17,operating
B01312,Business 01312,IND12,Hospitality & Travel,R01,Northeast,NY,Tier 2,9,250K-500K,35000,4,S-Corp,640-679,0,7,0.027,RM044,2023-08-05,operating
B01313,Business 01313,IND04,Manufacturing,R06,Mountain,CO,Tier 2,19,250K-500K,35000,3,Sole Proprietor,720-759,0,13,0.168,RM018,2023-03-28,merchant
B01314,Business 01314,IND11,Education & Training,R06,Mountain,CO,Tier 2,4,<250K,15000,3,LLC,720-759,0,12,0.003,RM054,2022-11-05,merchant
B01315,Business 01315,IND05,Healthcare Clinics,R01,Northeast,NY,Tier 2,18,500K-1M,70000,9,C-Corp,680-719,1,24,0.256,RM042,2023-10-29,merchant
B01316,Business 01316,IND03,Construction Services,R05,Pacific Northwest,WA,Tier 1,14,250K-500K,35000,3,LLC,760+,0,20,0.272,RM012,2023-08-06,merchant
B01317,Business 01317,IND02,Retail Stores,R06,Mountain,CO,Tier 2,1,1M-3M,165000,9,LLC,580-639,1,22,0.387,RM054,2023-08-05,operating
B01318,Business 01318,IND08,E-commerce Sellers,R04,West,CA,Tier 2,8,<250K,15000,2,Partnership,760+,0,7,0.835,RM050,2023-12-02,operating
B01319,Business 01319,IND07,Transportation & Logistics,R05,Pacific Northwest,WA,Tier 2,6,<250K,15000,3,LLC,680-719,0,29,0.239,RM026,2022-08-10,operating
B01320,Business 01320,IND02,Retail Stores,R01,Northeast,NY,Tier 3,8,1M-3M,165000,16,LLC,640-679,0,21,0.085,RM003,2022-01-09,operating
B01321,Business 01321,IND05,Healthcare Clinics,R01,Northeast,NY,Tier 3,8,250K-500K,35000,5,Sole Proprietor,720-759,0,12,0.018,RM011,2023-11-16,operating
B01322,Business 01322,IND10,Personal Services,R06,Mountain,CO,Tier 2,4,3M-10M,430000,32,LLC,680-719,0,29,0.145,RM010,2023-03-27,merchant
B01323,Business 01323,IND08,E-commerce Sellers,R04,West,CA,Tier 3,18,250K-500K,35000,3,LLC,760+,0,9,0.901,RM018,2023-11-20,operating
B01324,Business 01324,IND04,Manufacturing,R04,West,CA,Tier 3,8,3M-10M,430000,40,LLC,580-639,1,21,0.412,RM023,2023-08-16,operating
B01325,Business 01325,IND01,Restaurants & Food Service,R06,Mountain,CO,Tier 2,7,1M-3M,165000,9,LLC,720-759,0,7,0.402,RM044,2022-06-14,operating
B01326,Business 01326,IND04,Manufacturing,R02,Midwest,IL,Tier 2,9,500K-1M,70000,5,S-Corp,680-719,0,18,0.299,RM020,2023-03-10,merchant
B01327,Business 01327,IND04,Manufacturing,R02,Midwest,IL,Tier 3,6,500K-1M,70000,6,LLC,680-719,0,9,0.051,RM032,2023-02-04,mixed
B01328,Business 01328,IND05,Healthcare Clinics,R04,West,CA,Tier 3,1,250K-500K,35000,4,LLC,580-639,0,21,0.045,RM016,2023-07-26,operating
B01329,Business 01329,IND01,Restaurants & Food Service,R04,West,CA,Tier 2,14,500K-1M,70000,6,LLC,680-719,0,13,0.578,RM039,2023-04-03,merchant
B01330,Business 01330,IND12,Hospitality & Travel,R05,Pacific Northwest,WA,Tier 3,2,1M-3M,165000,17,LLC,580-639,0,30,0.25,RM025,2022-02-23,mixed
B01331,Business 01331,IND12,Hospitality & Travel,R04,West,CA,Tier 1,16,250K-500K,35000,4,LLC,580-639,0,21,0.01,RM007,2022-05-07,operating
B01332,Business 01332,IND02,Retail Stores,R06,Mountain,CO,Tier 2,1,<250K,15000,3,S-Corp,640-679,0,16,0.273,RM021,2022-11-10,operating
B01333,Business 01333,IND12,Hospitality & Travel,R06,Mountain,CO,Tier 3,6,1M-3M,165000,9,LLC,640-679,0,7,0.243,RM040,2023-12-03,operating
B01334,Business 01334,IND08,E-commerce Sellers,R02,Midwest,IL,Tier 3,4,500K-1M,70000,7,LLC,640-679,0,15,0.519,RM042,2022-01-24,operating
B01335,Business 01335,IND11,Education & Training,R01,Northeast,NY,Tier 1,8,500K-1M,70000,5,LLC,580-639,0,21,0.36,RM040,2022-07-25,operating
B01336,Business 01336,IND07,Transportation & Logistics,R05,Pacific Northwest,WA,Tier 2,4,1M-3M,165000,9,LLC,640-679,0,29,0.381,RM025,2022-08-10,merchant
B01337,Business 01337,IND03,Construction Services,R04,West,CA,Tier 1,19,3M-10M,430000,24,Partnership,580-639,0,7,0.333,RM024,2023-03-29,operating
B01338,Business 01338,IND12,Hospitality & Travel,R05,Pacific Northwest,WA,Tier 3,16,500K-1M,70000,7,LLC,640-679,1,28,0.421,RM056,2022-07-13,operating
B01339,Business 01339,IND02,Retail Stores,R03,South,TX,Tier 2,18,1M-3M,165000,19,Sole Proprietor,680-719,0,8,0.063,RM056,2022-08-14,merchant
B01340,Business 01340,IND03,Construction Services,R03,South,TX,Tier 3,1,1M-3M,165000,13,S-Corp,640-679,0,9,0.343,RM054,2023-09-07,merchant
B01341,Business 01341,IND03,Construction Services,R05,Pacific Northwest,WA,Tier 3,17,250K-500K,35000,6,S-Corp,680-719,0,27,0.146,RM014,2023-09-03,merchant
B01342,Business 01342,IND07,Transportation & Logistics,R03,South,TX,Tier 3,15,1M-3M,165000,13,LLC,640-679,1,12,0.214,RM041,2023-09-11,operating
B01343,Business 01343,IND01,Restaurants & Food Service,R04,West,CA,Tier 2,8,1M-3M,165000,14,Sole Proprietor,640-679,0,12,0.466,RM018,2023-06-13,merchant
B01344,Business 01344,IND06,Professional Services,R04,West,CA,Tier 3,1,500K-1M,70000,5,LLC,680-719,0,20,0.266,RM046,2023-01-02,mixed
B01345,Business 01345,IND06,Professional Services,R01,Northeast,NY,Tier 2,5,1M-3M,165000,9,Sole Proprietor,680-719,0,23,0.438,RM043,2022-11-23,operating
B01346,Business 01346,IND09,Wholesale Distribution,R02,Midwest,IL,Tier 1,4,<250K,15000,2,Sole Proprietor,680-719,0,17,0.53,RM008,2022-08-21,operating
B01347,Business 01347,IND09,Wholesale Distribution,R04,West,CA,Tier 2,19,250K-500K,35000,4,Sole Proprietor,580-639,0,29,0.039,RM040,2022-02-04,merchant
B01348,Business 01348,IND09,Wholesale Distribution,R06,Mountain,CO,Tier 3,19,<250K,15000,2,Partnership,640-679,0,19,0.485,RM010,2022-11-04,operating
B01349,Business 01349,IND12,Hospitality & Travel,R03,South,TX,Tier 2,6,250K-500K,35000,3,C-Corp,680-719,0,12,0.51,RM026,2023-03-07,operating
B01350,Business 01350,IND01,Restaurants & Food Service,R03,South,TX,Tier 1,17,250K-500K,35000,5,LLC,580-639,0,12,0.134,RM050,2023-04-05,operating
B01351,Business 01351,IND10,Personal Services,R01,Northeast,NY,Tier 2,7,3M-10M,430000,34,S-Corp,680-719,0,10,0.346,RM005,2022-11-03,operating
B01352,Business 01352,IND09,Wholesale Distribution,R03,South,TX,Tier 1,18,500K-1M,70000,7,Partnership,680-719,1,3,0.463,RM046,2023-10-16,merchant
B01353,Business 01353,IND02,Retail Stores,R05,Pacific Northwest,WA,Tier 2,19,3M-10M,430000,46,LLC,720-759,0,27,0.003,RM054,2022-06-21,operating
B01354,Business 01354,IND02,Retail Stores,R02,Midwest,IL,Tier 1,11,250K-500K,35000,4,C-Corp,720-759,0,13,0.046,RM055,2023-05-26,operating
B01355,Business 01355,IND01,Restaurants & Food Service,R03,South,TX,Tier 2,13,500K-1M,70000,8,LLC,580-639,1,28,0.542,RM041,2023-11-23,operating
B01356,Business 01356,IND04,Manufacturing,R02,Midwest,IL,Tier 2,15,1M-3M,165000,10,Sole Proprietor,720-759,1,9,0.207,RM055,2023-06-11,operating
B01357,Business 01357,IND12,Hospitality & Travel,R06,Mountain,CO,Tier 2,5,3M-10M,430000,35,S-Corp,680-719,0,26,0.443,RM055,2022-09-16,operating
B01358,Business 01358,IND04,Manufacturing,R03,South,TX,Tier 2,2,250K-500K,35000,5,LLC,640-679,0,13,0.298,RM012,2022-12-17,mixed
B01359,Business 01359,IND04,Manufacturing,R01,Northeast,NY,Tier 2,16,250K-500K,35000,3,Sole Proprietor,580-639,0,5,0.344,RM060,2022-07-12,operating
B01360,Business 01360,IND08,E-commerce Sellers,R05,Pacific Northwest,WA,Tier 2,5,3M-10M,430000,23,C-Corp,580-639,1,23,0.724,RM031,2022-10-21,operating
B01361,Business 01361,IND06,Professional Services,R01,Northeast,NY,Tier 1,20,250K-500K,35000,3,C-Corp,580-639,0,20,0.456,RM049,2022-06-23,merchant
B01362,Business 01362,IND10,Personal Services,R05,Pacific Northwest,WA,Tier 3,3,500K-1M,70000,7,Sole Proprietor,720-759,0,29,0.109,RM052,2022-09-23,operating
B01363,Business 01363,IND12,Hospitality & Travel,R05,Pacific Northwest,WA,Tier 2,6,250K-500K,35000,4,Sole Proprietor,720-759,1,22,0.157,RM029,2022-12-26,operating
B01364,Business 01364,IND08,E-commerce Sellers,R03,South,TX,Tier 2,16,500K-1M,70000,5,LLC,640-679,1,30,0.336,RM056,2022-01-21,operating
B01365,Business 01365,IND09,Wholesale Distribution,R01,Northeast,NY,Tier 3,1,1M-3M,165000,12,S-Corp,580-639,1,9,0.523,RM054,2023-12-17,mixed
B01366,Business 01366,IND07,Transportation & Logistics,R05,Pacific Northwest,WA,Tier 2,12,<250K,15000,3,Partnership,760+,0,9,0.329,RM038,2022-10-18,merchant
B01367,Business 01367,IND12,Hospitality & Travel,R02,Midwest,IL,Tier 1,12,3M-10M,430000,26,LLC,720-759,0,8,0.036,RM001,2022-07-26,operating
B01368,Business 01368,IND07,Transportation & Logistics,R06,Mountain,CO,Tier 3,3,250K-500K,35000,3,LLC,760+,0,24,0.598,RM018,2022-10-19,merchant
B01369,Business 01369,IND11,Education & Training,R01,Northeast,NY,Tier 3,16,500K-1M,70000,6,Sole Proprietor,640-679,0,6,0.517,RM031,2023-02-15,operating
B01370,Business 01370,IND09,Wholesale Distribution,R06,Mountain,CO,Tier 3,11,1M-3M,165000,18,LLC,580-639,1,14,0.511,RM056,2022-10-01,merchant
B01371,Business 01371,IND10,Personal Services,R01,Northeast,NY,Tier 2,20,250K-500K,35000,4,Partnership,580-639,1,11,0.166,RM036,2023-02-26,operating
B01372,Business 01372,IND08,E-commerce Sellers,R05,Pacific Northwest,WA,Tier 3,20,250K-500K,35000,3,S-Corp,640-679,0,15,0.615,RM055,2023-02-09,operating
B01373,Business 01373,IND01,Restaurants & Food Service,R05,Pacific Northwest,WA,Tier 1,7,3M-10M,430000,24,LLC,720-759,0,15,0.534,RM033,2023-05-25,operating
B01374,Business 01374,IND09,Wholesale Distribution,R04,West,CA,Tier 2,7,1M-3M,165000,13,Sole Proprietor,580-639,0,3,0.218,RM028,2023-05-31,operating
B01375,Business 01375,IND02,Retail Stores,R04,West,CA,Tier 2,16,500K-1M,70000,7,C-Corp,580-639,1,6,0.317,RM003,2022-04-28,merchant
B01376,Business 01376,IND09,Wholesale Distribution,R05,Pacific Northwest,WA,Tier 1,10,250K-500K,35000,3,LLC,640-679,0,5,0.485,RM049,2023-09-01,operating
B01377,Business 01377,IND09,Wholesale Distribution,R03,South,TX,Tier 2,10,500K-1M,70000,7,LLC,580-639,0,11,0.011,RM049,2022-03-19,operating
B01378,Business 01378,IND11,Education & Training,R05,Pacific Northwest,WA,Tier 1,12,250K-500K,35000,3,LLC,760+,0,13,0.063,RM007,2022-10-07,operating
B01379,Business 01379,IND11,Education & Training,R02,Midwest,IL,Tier 2,8,1M-3M,165000,15,LLC,640-679,1,9,0.05,RM007,2023-11-23,merchant
B01380,Business 01380,IND01,Restaurants & Food Service,R06,Mountain,CO,Tier 3,1,1M-3M,165000,21,Sole Proprietor,720-759,0,1,0.582,RM047,2023-02-25,operating
B01381,Business 01381,IND10,Personal Services,R01,Northeast,NY,Tier 3,20,500K-1M,70000,7,Sole Proprietor,760+,0,2,0.356,RM029,2023-08-26,operating
B01382,Business 01382,IND08,E-commerce Sellers,R04,West,CA,Tier 2,19,<250K,15000,2,Partnership,640-679,0,26,0.72,RM047,2023-03-14,operating
B01383,Business 01383,IND02,Retail Stores,R02,Midwest,IL,Tier 3,5,3M-10M,430000,31,LLC,720-759,1,14,0.023,RM030,2023-12-28,operating
B01384,Business 01384,IND02,Retail Stores,R06,Mountain,CO,Tier 3,4,500K-1M,70000,7,Sole Proprietor,680-719,0,16,0.041,RM025,2022-08-09,operating
B01385,Business 01385,IND01,Restaurants & Food Service,R04,West,CA,Tier 1,7,1M-3M,165000,21,Partnership,720-759,0,29,0.266,RM049,2023-07-14,operating
B01386,Business 01386,IND06,Professional Services,R03,South,TX,Tier 2,6,<250K,15000,3,S-Corp,640-679,0,16,0.156,RM004,2023-06-20,merchant
B01387,Business 01387,IND01,Restaurants & Food Service,R01,Northeast,NY,Tier 1,19,500K-1M,70000,5,S-Corp,640-679,0,30,0.359,RM038,2022-11-25,operating
B01388,Business 01388,IND02,Retail Stores,R01,Northeast,NY,Tier 2,5,1M-3M,165000,14,C-Corp,680-719,0,16,0.51,RM031,2023-12-02,operating
B01389,Business 01389,IND01,Restaurants & Food Service,R02,Midwest,IL,Tier 2,9,<250K,15000,2,S-Corp,720-759,0,28,0.299,RM003,2023-01-03,operating
B01390,Business 01390,IND04,Manufacturing,R01,Northeast,NY,Tier 1,9,500K-1M,70000,10,LLC,680-719,0,29,0.092,RM052,2022-01-18,operating
B01391,Business 01391,IND04,Manufacturing,R01,Northeast,NY,Tier 2,14,1M-3M,165000,11,Partnership,640-679,0,3,0.447,RM033,2023-03-15,operating
B01392,Business 01392,IND12,Hospitality & Travel,R03,South,TX,Tier 2,10,3M-10M,430000,30,LLC,720-759,0,8,0.307,RM023,2023-11-24,operating
B01393,Business 01393,IND02,Retail Stores,R02,Midwest,IL,Tier 2,16,500K-1M,70000,5,LLC,680-719,0,1,0.516,RM027,2023-01-04,operating
B01394,Business 01394,IND04,Manufacturing,R03,South,TX,Tier 3,19,<250K,15000,3,S-Corp,760+,0,19,0.526,RM038,2023-04-30,operating
B01395,Business 01395,IND03,Construction Services,R06,Mountain,CO,Tier 3,4,1M-3M,165000,9,LLC,680-719,1,24,0.513,RM052,2023-12-31,operating
B01396,Business 01396,IND05,Healthcare Clinics,R02,Midwest,IL,Tier 2,7,<250K,15000,2,S-Corp,580-639,1,21,0.003,RM037,2023-04-10,operating
B01397,Business 01397,IND07,Transportation & Logistics,R04,West,CA,Tier 2,5,3M-10M,430000,21,S-Corp,580-639,0,17,0.217,RM011,2023-04-10,merchant
B01398,Business 01398,IND05,Healthcare Clinics,R03,South,TX,Tier 3,19,<250K,15000,2,LLC,640-679,0,21,0.17,RM005,2023-08-30,merchant
B01399,Business 01399,IND11,Education & Training,R03,South,TX,Tier 2,15,250K-500K,35000,3,LLC,640-679,0,14,0.369,RM040,2023-10-31,operating
B01400,Business 01400,IND05,Healthcare Clinics,R02,Midwest,IL,Tier 1,20,500K-1M,70000,6,Sole Proprietor,720-759,0,29,0.297,RM003,2022-12-13,merchant
B01401,Business 01401,IND11,Education & Training,R03,South,TX,Tier 1,12,<250K,15000,3,Partnership,580-639,1,18,0.581,RM014,2023-10-12,operating
B01402,Business 01402,IND03,Construction Services,R02,Midwest,IL,Tier 1,11,<250K,15000,3,C-Corp,680-719,0,17,0.271,RM056,2023-10-18,operating
B01403,Business 01403,IND09,Wholesale Distribution,R06,Mountain,CO,Tier 1,13,500K-1M,70000,8,S-Corp,580-639,1,2,0.115,RM034,2023-03-25,operating
B01404,Business 01404,IND02,Retail Stores,R02,Midwest,IL,Tier 3,20,<250K,15000,3,LLC,640-679,0,22,0.513,RM026,2023-12-02,merchant
B01405,Business 01405,IND10,Personal Services,R03,South,TX,Tier 3,7,500K-1M,70000,5,LLC,760+,0,9,0.358,RM041,2023-05-28,merchant
B01406,Business 01406,IND02,Retail Stores,R06,Mountain,CO,Tier 2,8,250K-500K,35000,5,LLC,680-719,0,4,0.291,RM039,2022-05-21,operating
B01407,Business 01407,IND10,Personal Services,R04,West,CA,Tier 2,13,1M-3M,165000,10,C-Corp,580-639,1,5,0.507,RM004,2022-08-12,mixed
B01408,Business 01408,IND08,E-commerce Sellers,R05,Pacific Northwest,WA,Tier 2,14,<250K,15000,3,Sole Proprietor,640-679,0,13,0.899,RM008,2022-05-12,operating
B01409,Business 01409,IND08,E-commerce Sellers,R05,Pacific Northwest,WA,Tier 3,18,500K-1M,70000,5,C-Corp,680-719,0,17,0.647,RM002,2022-04-09,merchant
B01410,Business 01410,IND03,Construction Services,R04,West,CA,Tier 2,11,250K-500K,35000,4,LLC,680-719,0,1,0.33,RM022,2023-11-05,operating
B01411,Business 01411,IND07,Transportation & Logistics,R03,South,TX,Tier 2,14,500K-1M,70000,6,Sole Proprietor,640-679,1,14,0.55,RM012,2023-05-04,merchant
B01412,Business 01412,IND11,Education & Training,R04,West,CA,Tier 1,15,250K-500K,35000,4,LLC,640-679,1,9,0.201,RM041,2023-06-01,operating
B01413,Business 01413,IND09,Wholesale Distribution,R03,South,TX,Tier 3,15,<250K,15000,3,LLC,760+,0,2,0.117,RM019,2023-07-03,mixed
B01414,Business 01414,IND10,Personal Services,R01,Northeast,NY,Tier 3,14,250K-500K,35000,3,LLC,760+,0,17,0.337,RM001,2023-03-19,operating
B01415,Business 01415,IND01,Restaurants & Food Service,R04,West,CA,Tier 2,12,<250K,15000,3,S-Corp,640-679,0,17,0.024,RM006,2023-06-05,merchant
B01416,Business 01416,IND10,Personal Services,R05,Pacific Northwest,WA,Tier 1,9,250K-500K,35000,5,Partnership,760+,0,10,0.393,RM031,2023-07-10,operating
B01417,Business 01417,IND12,Hospitality & Travel,R05,Pacific Northwest,WA,Tier 2,3,1M-3M,165000,15,C-Corp,680-719,0,14,0.06,RM040,2022-03-28,operating
B01418,Business 01418,IND09,Wholesale Distribution,R01,Northeast,NY,Tier 1,13,250K-500K,35000,4,C-Corp,680-719,1,4,0.3,RM021,2023-05-25,operating
B01419,Business 01419,IND12,Hospitality & Travel,R06,Mountain,CO,Tier 1,17,250K-500K,35000,3,LLC,760+,0,19,0.574,RM015,2023-09-28,operating
B01420,Business 01420,IND11,Education & Training,R06,Mountain,CO,Tier 1,18,500K-1M,70000,7,S-Corp,720-759,0,17,0.424,RM029,2023-03-09,operating
B01421,Business 01421,IND03,Construction Services,R05,Pacific Northwest,WA,Tier 2,9,<250K,15000,2,LLC,640-679,0,16,0.271,RM049,2022-02-06,operating
B01422,Business 01422,IND08,E-commerce Sellers,R04,West,CA,Tier 3,6,500K-1M,70000,9,Partnership,680-719,0,26,0.276,RM023,2022-01-30,merchant
B01423,Business 01423,IND08,E-commerce Sellers,R02,Midwest,IL,Tier 2,19,250K-500K,35000,5,LLC,680-719,0,22,0.803,RM040,2023-10-21,merchant
B01424,Business 01424,IND07,Transportation & Logistics,R01,Northeast,NY,Tier 1,20,500K-1M,70000,8,LLC,720-759,0,19,0.294,RM024,2022-07-10,operating
B01425,Business 01425,IND10,Personal Services,R01,Northeast,NY,Tier 2,5,500K-1M,70000,10,LLC,640-679,0,25,0.546,RM038,2022-12-07,merchant
B01426,Business 01426,IND12,Hospitality & Travel,R06,Mountain,CO,Tier 1,15,3M-10M,430000,36,Partnership,720-759,0,14,0.202,RM049,2022-03-31,operating
B01427,Business 01427,IND10,Personal Services,R03,South,TX,Tier 2,5,3M-10M,430000,31,LLC,760+,0,24,0.501,RM018,2023-11-05,operating
B01428,Business 01428,IND09,Wholesale Distribution,R06,Mountain,CO,Tier 2,15,1M-3M,165000,12,S-Corp,680-719,0,5,0.578,RM012,2023-05-27,operating
B01429,Business 01429,IND12,Hospitality & Travel,R03,South,TX,Tier 2,11,250K-500K,35000,3,Partnership,720-759,0,16,0.443,RM005,2023-09-19,operating
B01430,Business 01430,IND03,Construction Services,R01,Northeast,NY,Tier 2,1,<250K,15000,3,LLC,640-679,0,23,0.36,RM049,2023-05-21,merchant
B01431,Business 01431,IND03,Construction Services,R03,South,TX,Tier 3,18,250K-500K,35000,5,Sole Proprietor,640-679,0,30,0.084,RM050,2023-04-26,operating
B01432,Business 01432,IND07,Transportation & Logistics,R06,Mountain,CO,Tier 1,15,500K-1M,70000,5,Sole Proprietor,580-639,0,13,0.147,RM005,2022-12-23,operating
B01433,Business 01433,IND06,Professional Services,R05,Pacific Northwest,WA,Tier 3,4,<250K,15000,2,Sole Proprietor,580-639,0,13,0.165,RM059,2023-12-11,operating
B01434,Business 01434,IND11,Education & Training,R05,Pacific Northwest,WA,Tier 2,17,1M-3M,165000,9,LLC,580-639,0,5,0.569,RM020,2023-09-06,operating
B01435,Business 01435,IND11,Education & Training,R02,Midwest,IL,Tier 3,20,<250K,15000,3,LLC,580-639,0,19,0.198,RM051,2022-06-10,operating
B01436,Business 01436,IND04,Manufacturing,R01,Northeast,NY,Tier 2,16,250K-500K,35000,5,Sole Proprietor,640-679,0,2,0.565,RM051,2022-02-19,operating
B01437,Business 01437,IND01,Restaurants & Food Service,R01,Northeast,NY,Tier 3,13,1M-3M,165000,10,LLC,720-759,0,10,0.034,RM056,2022-10-29,merchant
B01438,Business 01438,IND09,Wholesale Distribution,R04,West,CA,Tier 3,9,500K-1M,70000,7,S-Corp,680-719,0,4,0.49,RM015,2022-06-08,mixed
B01439,Business 01439,IND01,Restaurants & Food Service,R02,Midwest,IL,Tier 2,13,1M-3M,165000,18,LLC,760+,0,18,0.256,RM032,2023-03-28,operating
B01440,Business 01440,IND06,Professional Services,R05,Pacific Northwest,WA,Tier 2,10,250K-500K,35000,4,LLC,640-679,0,4,0.478,RM060,2022-05-27,operating
B01441,Business 01441,IND06,Professional Services,R06,Mountain,CO,Tier 1,1,<250K,15000,3,LLC,680-719,0,27,0.353,RM050,2022-07-31,operating
B01442,Business 01442,IND12,Hospitality & Travel,R05,Pacific Northwest,WA,Tier 1,2,250K-500K,35000,3,C-Corp,580-639,1,18,0.582,RM034,2023-09-09,operating
B01443,Business 01443,IND02,Retail Stores,R05,Pacific Northwest,WA,Tier 2,6,500K-1M,70000,7,S-Corp,720-759,0,12,0.378,RM009,2022-09-14,operating
B01444,Business 01444,IND04,Manufacturing,R01,Northeast,NY,Tier 3,12,500K-1M,70000,5,LLC,640-679,0,5,0.534,RM042,2022-05-07,operating
B01445,Business 01445,IND04,Manufacturing,R02,Midwest,IL,Tier 2,13,500K-1M,70000,9,Sole Proprietor,720-759,0,8,0.501,RM060,2023-01-10,operating
B01446,Business 01446,IND10,Personal Services,R05,Pacific Northwest,WA,Tier 3,12,500K-1M,70000,6,S-Corp,640-679,1,30,0.414,RM009,2023-03-16,operating
