loan_id,business_id,product_type,loan_amount,start_date,interest_rate,loan_term_months,maturity_date,collateral_type,secured_flag,origination_channel,underwriting_score_band,initial_risk_grade
L002322,B01212,Term Loan,158532.38,2024-05-18,0.0961,24,2026-05-08,equipment,1,branch,680-719,B
L002323,B00603,Equipment Loan,1200000.0,2023-07-30,0.1202,18,2025-01-20,UCC lien,1,branch,640-679,B
L002324,B00876,Term Loan,182413.74,2023-04-17,0.083,24,2025-04-06,receivables,1,relationship_manager,680-719,B
L002325,B00560,Term Loan,356288.36,2024-04-25,0.1185,18,2025-10-17,equipment,1,online,640-679,D
L002326,B00140,Term Loan,782592.45,2024-08-21,0.0957,36,2027-08-06,unsecured,1,online,680-719,B
L002327,B01008,Revolving Credit,40885.25,2024-10-05,0.1208,36,2027-09-20,equipment,1,online,640-679,B
L002328,B00530,Revolving Credit,695785.28,2023-08-05,0.0581,36,2026-07-20,UCC lien,1,online,760+,B
L002329,B01093,Invoice Financing,59843.14,2023-07-27,0.1032,12,2024-07-21,UCC lien,0,online,680-719,C
L002330,B01191,Term Loan,208134.97,2024-03-05,0.0663,36,2027-02-18,equipment,1,branch,760+,B
L002331,B01058,Term Loan,119012.98,2024-07-26,0.0703,18,2026-01-17,equipment,1,branch,720-759,B
L002332,B01053,Invoice Financing,71730.44,2023-09-26,0.0952,18,2025-03-19,UCC lien,1,branch,680-719,B
L002333,B01103,Equipment Loan,1051127.38,2024-01-21,0.0893,18,2025-07-14,equipment,1,branch,720-759,B
L002334,B00101,Revolving Credit,83539.21,2024-08-23,0.0644,24,2026-08-13,receivables,1,branch,760+,A
L002335,B01467,Revolving Credit,46349.45,2023-02-02,0.1035,36,2026-01-17,equipment,0,branch,640-679,C
L002336,B00349,Term Loan,712513.39,2023-11-26,0.0713,24,2025-11-15,real estate,1,online,720-759,C
L002337,B00465,Equipment Loan,298376.32,2024-05-20,0.112,18,2025-11-11,receivables,0,branch,640-679,C
L002338,B00086,Invoice Financing,37801.52,2024-05-09,0.0964,12,2025-05-04,UCC lien,1,partner,680-719,B
L002339,B00396,Term Loan,270918.03,2024-11-16,0.1158,18,2026-05-10,unsecured,1,online,640-679,D
L002340,B01187,Equipment Loan,418672.54,2024-10-05,0.1368,24,2026-09-25,equipment,1,online,580-639,C
L002341,B01002,Revolving Credit,734139.22,2024-08-08,0.0685,24,2026-07-29,receivables,1,partner,720-759,A
L002342,B00986,Term Loan,135898.43,2023-09-30,0.0891,36,2026-09-14,receivables,0,online,680-719,B
L002343,B00803,Merchant Cash Advance,313025.45,2024-10-17,0.1403,36,2027-10-02,UCC lien,1,branch,580-639,A
L002344,B00925,Revolving Credit,406387.34,2023-03-02,0.0598,18,2024-08-23,equipment,0,branch,760+,C
L002345,B01115,Term Loan,1200000.0,2024-05-07,0.0652,36,2027-04-22,equipment,0,branch,760+,B
L002346,B00504,Invoice Financing,213737.79,2023-12-07,0.0878,24,2025-11-26,equipment,1,online,720-759,B
L002347,B01407,Merchant Cash Advance,612789.38,2023-04-28,0.1543,24,2025-04-17,UCC lien,1,branch,580-639,C
L002348,B01015,Merchant Cash Advance,135543.05,2023-06-09,0.135,18,2024-11-30,UCC lien,1,online,580-639,B
L002349,B00390,Revolving Credit,176575.66,2023-01-18,0.0735,12,2024-01-13,receivables,1,partner,720-759,C
L002350,B01105,Merchant Cash Advance,35192.8,2024-07-22,0.125,24,2026-07-12,UCC lien,1,partner,640-679,A
L002351,B01345,Equipment Loan,230845.31,2024-04-18,0.0874,24,2026-04-08,receivables,1,branch,680-719,A
L002352,B01167,Merchant Cash Advance,107529.61,2024-02-16,0.1048,18,2025-08-09,receivables,1,partner,680-719,C
L002353,B01285,Term Loan,36171.27,2023-01-14,0.107,18,2024-07-07,UCC lien,0,online,640-679,B
L002354,B00900,Term Loan,531806.52,2023-11-02,0.1227,24,2025-10-22,equipment,0,branch,640-679,B
L002355,B00034,Revolving Credit,89081.48,2024-08-31,0.1054,24,2026-08-21,receivables,1,online,680-719,A
L002356,B00632,Term Loan,331277.35,2024-03-30,0.0787,36,2027-03-15,equipment,1,branch,720-759,B
L002357,B00275,Term Loan,1200000.0,2023-03-23,0.0964,36,2026-03-07,UCC lien,1,branch,680-719,A
L002358,B00416,Equipment Loan,840626.52,2023-12-23,0.091,12,2024-12-17,equipment,0,branch,720-759,C
L002359,B01029,Revolving Credit,173016.19,2023-03-06,0.103,24,2025-02-23,equipment,0,branch,680-719,C
L002360,B00212,Merchant Cash Advance,69851.0,2023-09-10,0.0851,18,2025-03-03,equipment,1,relationship_manager,720-759,D
L002361,B00438,Invoice Financing,721660.84,2023-05-07,0.1048,24,2025-04-26,UCC lien,0,partner,680-719,A
L002362,B00606,Term Loan,117322.38,2024-07-26,0.1333,12,2025-07-21,UCC lien,0,online,580-639,A
L002363,B00690,Revolving Credit,606902.38,2024-05-03,0.0945,24,2026-04-23,UCC lien,1,relationship_manager,680-719,B
L002364,B00632,Equipment Loan,374485.38,2024-03-27,0.0836,18,2025-09-18,equipment,1,branch,720-759,A
L002365,B01431,Term Loan,96782.82,2023-09-07,0.1205,24,2025-08-27,receivables,1,partner,640-679,A
L002366,B01149,Term Loan,86100.99,2023-05-26,0.0945,36,2026-05-10,UCC lien,0,relationship_manager,680-719,B
L002367,B01328,Equipment Loan,107246.68,2024-08-30,0.1427,12,2025-08-25,real estate,1,online,580-639,B
L002368,B01063,Revolving Credit,1200000.0,2024-03-16,0.1376,24,2026-03-06,receivables,1,online,580-639,B
L002369,B00890,Term Loan,845071.46,2023-02-25,0.0601,24,2025-02-14,equipment,1,partner,760+,A
L002370,B01448,Term Loan,61918.16,2024-08-07,0.1061,36,2027-07-23,UCC lien,1,online,680-719,C
L002371,B01239,Invoice Financing,70270.97,2023-10-18,0.087,24,2025-10-07,receivables,0,online,720-759,C
L002372,B01040,Revolving Credit,635040.38,2023-08-03,0.1051,36,2026-07-18,unsecured,1,partner,680-719,B
L002373,B00945,Term Loan,377826.55,2024-07-12,0.1543,12,2025-07-07,equipment,1,online,580-639,B
L002374,B01381,Revolving Credit,277589.59,2024-06-14,0.0774,36,2027-05-30,equipment,1,online,760+,B
L002375,B01358,Equipment Loan,112039.63,2023-06-16,0.1039,18,2024-12-07,receivables,1,online,640-679,A
L002376,B00002,Term Loan,1047623.6,2023-07-02,0.1179,24,2025-06-21,equipment,1,partner,640-679,C
L002377,B01304,Term Loan,210659.14,2024-04-26,0.0953,12,2025-04-21,equipment,1,branch,680-719,B
L002378,B00429,Revolving Credit,1200000.0,2024-02-13,0.0996,24,2026-02-02,UCC lien,1,partner,680-719,B
L002379,B00116,Equipment Loan,133624.71,2024-09-18,0.1436,24,2026-09-08,unsecured,1,online,580-639,B
L002380,B01258,Term Loan,34742.75,2024-08-25,0.1043,12,2025-08-20,UCC lien,1,partner,680-719,B
L002381,B01075,Equipment Loan,73305.29,2024-09-03,0.1091,18,2026-02-25,equipment,1,partner,640-679,A
L002382,B00022,Revolving Credit,173649.07,2024-01-28,0.1058,18,2025-07-21,UCC lien,1,online,680-719,A
L002383,B01177,Equipment Loan,862174.06,2023-03-09,0.1053,18,2024-08-30,equipment,1,online,640-679,B
L002384,B00374,Term Loan,591846.42,2024-11-13,0.1193,24,2026-11-03,receivables,1,partner,640-679,D
L002385,B00457,Invoice Financing,1200000.0,2024-07-28,0.0864,48,2028-07-07,equipment,1,branch,680-719,B
L002386,B01497,Invoice Financing,115227.16,2024-01-14,0.1453,36,2026-12-29,equipment,1,online,580-639,C
L002387,B01238,Term Loan,516786.52,2024-08-31,0.1352,24,2026-08-21,UCC lien,1,branch,580-639,C
L002388,B01269,Term Loan,133238.81,2024-04-14,0.1061,36,2027-03-30,real estate,1,branch,680-719,B
L002389,B00784,Merchant Cash Advance,70113.08,2023-08-09,0.0674,24,2025-07-29,equipment,1,online,720-759,A
L002390,B00012,Revolving Credit,692436.94,2023-03-10,0.0759,24,2025-02-27,receivables,1,branch,720-759,A
L002391,B00145,Invoice Financing,47782.58,2023-10-11,0.1403,18,2025-04-03,real estate,0,partner,580-639,B
L002392,B00419,Invoice Financing,51220.33,2023-11-21,0.0743,24,2025-11-10,real estate,1,branch,760+,A
L002393,B00123,Term Loan,822449.16,2024-04-27,0.0779,24,2026-04-17,real estate,0,branch,760+,B
L002394,B00613,Invoice Financing,19542.32,2024-07-15,0.1415,12,2025-07-10,equipment,0,online,580-639,B
L002395,B00506,Merchant Cash Advance,29255.54,2024-02-08,0.0819,18,2025-08-01,receivables,1,partner,720-759,B
L002396,B01132,Term Loan,183320.37,2024-12-11,0.0726,48,2028-11-20,UCC lien,1,branch,720-759,A
L002397,B00946,Term Loan,449127.33,2023-08-17,0.1161,24,2025-08-06,equipment,1,branch,640-679,A
L002398,B00852,Term Loan,56941.12,2024-02-03,0.0912,12,2025-01-28,unsecured,1,online,720-759,C
L002399,B01432,Term Loan,359847.27,2023-08-15,0.1555,48,2027-07-25,equipment,1,partner,580-639,B
L002400,B00220,Equipment Loan,84618.99,2024-02-22,0.0589,24,2026-02-11,receivables,0,online,760+,B
L002401,B01291,Term Loan,437879.2,2023-07-15,0.0686,24,2025-07-04,equipment,0,branch,720-759,C
L002402,B00840,Term Loan,297817.46,2024-06-22,0.0988,12,2025-06-17,UCC lien,0,partner,680-719,B
L002403,B01030,Revolving Credit,790057.94,2023-10-05,0.0874,18,2025-03-28,receivables,0,branch,720-759,B
L002404,B01401,Term Loan,69889.27,2024-08-21,0.1348,18,2026-02-12,real estate,1,partner,580-639,B
L002405,B01075,Term Loan,31425.02,2023-07-09,0.118,12,2024-07-03,unsecured,1,online,640-679,B
L002406,B00977,Merchant Cash Advance,77037.13,2024-02-19,0.1382,18,2025-08-12,equipment,0,online,580-639,B
L002407,B00372,Term Loan,165555.96,2023-02-03,0.0681,36,2026-01-18,UCC lien,0,relationship_manager,760+,B
L002408,B00442,Revolving Credit,94712.22,2024-01-09,0.0903,18,2025-07-02,UCC lien,1,online,680-719,B
L002409,B00575,Term Loan,651910.42,2023-11-22,0.0889,12,2024-11-16,UCC lien,0,online,720-759,B
L002410,B01437,Revolving Credit,260251.19,2023-06-29,0.0757,24,2025-06-18,equipment,1,branch,720-759,C
L002411,B00418,Term Loan,1200000.0,2024-01-21,0.145,24,2026-01-10,UCC lien,0,branch,580-639,C
L002412,B00995,Equipment Loan,250812.11,2023-09-21,0.0751,12,2024-09-15,real estate,1,online,720-759,B
L002413,B00236,Equipment Loan,111030.47,2023-05-23,0.103,24,2025-05-12,receivables,0,branch,680-719,C
L002414,B01028,Equipment Loan,42201.54,2023-11-17,0.1038,36,2026-11-01,UCC lien,1,online,640-679,C
L002415,B00906,Term Loan,581390.9,2024-06-14,0.1018,24,2026-06-04,real estate,0,branch,680-719,B
L002416,B01321,Term Loan,140806.63,2024-09-15,0.07,24,2026-09-05,receivables,0,partner,720-759,B
L002417,B01263,Invoice Financing,1200000.0,2023-06-28,0.0693,18,2024-12-19,equipment,0,partner,720-759,C
L002418,B01024,Merchant Cash Advance,114599.43,2023-04-21,0.1054,12,2024-04-15,real estate,0,branch,640-679,A
L002419,B01139,Term Loan,58970.1,2023-04-04,0.0729,36,2026-03-19,equipment,1,online,720-759,C
L002420,B00969,Term Loan,204372.26,2024-03-23,0.067,48,2028-03-02,real estate,1,online,720-759,A
L002421,B01435,Invoice Financing,48398.75,2024-03-12,0.1548,18,2025-09-03,UCC lien,0,branch,580-639,A
L002422,B01206,Term Loan,181565.08,2023-06-17,0.1399,12,2024-06-11,equipment,1,online,580-639,B
L002423,B01206,Invoice Financing,251340.59,2023-02-13,0.153,24,2025-02-02,UCC lien,0,partner,580-639,B
L002424,B00031,Term Loan,85417.1,2023-10-08,0.0894,36,2026-09-22,receivables,1,partner,680-719,B
L002425,B00271,Term Loan,79533.79,2024-01-27,0.058,36,2027-01-11,receivables,0,branch,760+,B
L002426,B01106,Term Loan,264559.4,2023-01-12,0.1063,18,2024-07-05,equipment,1,online,640-679,C
L002427,B00332,Revolving Credit,262918.28,2023-05-15,0.1362,24,2025-05-04,receivables,1,online,580-639,C
L002428,B00482,Term Loan,387609.27,2023-09-01,0.1469,12,2024-08-26,receivables,1,online,580-639,B
L002429,B01009,Merchant Cash Advance,781154.38,2024-03-10,0.0956,24,2026-02-28,equipment,0,online,680-719,B
L002430,B00584,Term Loan,785904.98,2023-11-22,0.0841,48,2027-11-01,real estate,0,online,680-719,A
L002431,B01241,Term Loan,228889.76,2023-09-20,0.1499,12,2024-09-14,equipment,0,online,580-639,A
L002432,B00486,Merchant Cash Advance,59890.64,2023-02-14,0.1019,18,2024-08-07,receivables,0,branch,680-719,A
L002433,B00327,Equipment Loan,21967.75,2023-08-18,0.14,24,2025-08-07,receivables,0,online,580-639,C
L002434,B00531,Term Loan,363650.87,2024-12-19,0.0826,36,2027-12-04,UCC lien,1,branch,720-759,C
L002435,B00968,Equipment Loan,136509.04,2023-09-22,0.0769,18,2025-03-15,equipment,1,relationship_manager,720-759,A
L002436,B00085,Revolving Credit,274579.95,2023-04-10,0.0839,18,2024-10-01,equipment,0,branch,680-719,A
L002437,B01222,Equipment Loan,323995.55,2023-04-07,0.1143,18,2024-09-28,receivables,1,branch,640-679,A
L002438,B00108,Invoice Financing,67296.99,2023-09-05,0.1173,24,2025-08-25,equipment,0,online,640-679,B
L002439,B00936,Term Loan,46001.82,2023-11-05,0.0893,24,2025-10-25,receivables,0,branch,680-719,B
L002440,B01489,Invoice Financing,180211.63,2024-05-12,0.0753,36,2027-04-27,UCC lien,1,branch,760+,B
L002441,B00906,Term Loan,547792.39,2023-03-06,0.1012,36,2026-02-18,UCC lien,1,partner,680-719,C
L002442,B01150,Term Loan,123367.25,2024-11-13,0.103,18,2026-05-07,UCC lien,1,partner,680-719,B
L002443,B00908,Revolving Credit,659281.57,2024-10-18,0.0766,36,2027-10-03,receivables,1,branch,720-759,C
L002444,B00132,Term Loan,373686.67,2024-02-10,0.1377,36,2027-01-25,real estate,0,online,580-639,C
L002445,B00509,Revolving Credit,347710.17,2023-11-23,0.1213,24,2025-11-12,equipment,0,partner,640-679,B
L002446,B00761,Revolving Credit,277942.01,2024-06-08,0.076,18,2025-11-30,real estate,1,partner,760+,A
L002447,B00718,Invoice Financing,227194.75,2023-09-05,0.0911,36,2026-08-20,unsecured,0,branch,680-719,A
L002448,B01141,Term Loan,27269.98,2023-09-29,0.0944,18,2025-03-22,equipment,1,online,680-719,B
L002449,B00621,Invoice Financing,1200000.0,2023-02-06,0.1086,24,2025-01-26,equipment,1,branch,640-679,B
L002450,B00600,Term Loan,267853.77,2024-06-30,0.0601,18,2025-12-22,receivables,1,online,760+,A
L002451,B00643,Equipment Loan,387838.21,2024-09-04,0.1057,12,2025-08-30,equipment,0,online,640-679,B
L002452,B01485,Invoice Financing,354114.71,2023-03-22,0.0756,24,2025-03-11,real estate,1,partner,720-759,A
L002453,B00178,Term Loan,1200000.0,2024-07-17,0.1559,36,2027-07-02,UCC lien,1,online,580-639,C
L002454,B00631,Revolving Credit,172651.35,2023-07-07,0.1518,18,2024-12-28,UCC lien,1,online,580-639,B
L002455,B00447,Term Loan,18737.57,2024-08-14,0.1052,36,2027-07-30,UCC lien,1,branch,640-679,A
L002456,B01137,Invoice Financing,327723.42,2023-04-01,0.0833,36,2026-03-16,equipment,1,online,680-719,B
L002457,B01228,Equipment Loan,116720.13,2023-07-01,0.1368,18,2024-12-22,receivables,0,relationship_manager,580-639,A
L002458,B00594,Revolving Credit,169925.0,2024-07-11,0.0893,24,2026-07-01,UCC lien,1,branch,680-719,B
L002459,B01192,Term Loan,163868.81,2024-08-19,0.1053,18,2026-02-10,receivables,1,partner,640-679,B
L002460,B01051,Merchant Cash Advance,1200000.0,2023-04-06,0.0564,18,2024-09-27,receivables,1,online,760+,B
L002461,B01070,Equipment Loan,275731.76,2023-06-24,0.115,24,2025-06-13,UCC lien,0,branch,640-679,B
L002462,B00395,Revolving Credit,313601.94,2023-08-18,0.133,24,2025-08-07,UCC lien,1,online,580-639,B
L002463,B00531,Merchant Cash Advance,577763.13,2024-07-02,0.0914,36,2027-06-17,real estate,1,branch,720-759,A
L002464,B00981,Term Loan,68420.69,2023-04-26,0.1566,18,2024-10-17,equipment,0,online,580-639,B
L002465,B00463,Revolving Credit,136796.35,2023-12-21,0.1244,12,2024-12-15,equipment,0,online,640-679,C
L002466,B00945,Merchant Cash Advance,387772.09,2024-08-27,0.1432,24,2026-08-17,equipment,1,partner,580-639,A
L002467,B00179,Term Loan,318126.09,2024-09-01,0.1518,18,2026-02-23,UCC lien,0,branch,580-639,C
L002468,B00400,Revolving Credit,60711.77,2023-06-27,0.0831,18,2024-12-18,real estate,1,partner,680-719,A
L002469,B01089,Equipment Loan,295953.25,2023-12-01,0.0857,18,2025-05-24,receivables,1,branch,680-719,C
L002470,B00288,Merchant Cash Advance,282060.43,2024-09-03,0.0865,24,2026-08-24,UCC lien,1,branch,720-759,B
L002471,B00410,Equipment Loan,303904.44,2023-07-08,0.1077,36,2026-06-22,receivables,1,online,640-679,C
L002472,B00118,Merchant Cash Advance,833281.57,2024-10-04,0.1054,48,2028-09-13,equipment,1,branch,680-719,C
L002473,B00663,Term Loan,1200000.0,2023-03-26,0.0895,18,2024-09-16,UCC lien,0,partner,680-719,C
L002474,B01079,Invoice Financing,234226.07,2023-06-28,0.0691,18,2024-12-19,equipment,1,branch,720-759,B
L002475,B00002,Equipment Loan,1200000.0,2024-07-02,0.106,24,2026-06-22,receivables,1,online,640-679,A
L002476,B00802,Revolving Credit,289703.44,2023-12-31,0.1468,36,2026-12-15,receivables,1,online,580-639,B
L002477,B00165,Term Loan,103747.45,2023-01-26,0.1166,18,2024-07-19,UCC lien,0,online,640-679,C
L002478,B00690,Invoice Financing,1200000.0,2024-02-01,0.1054,18,2025-07-25,real estate,0,partner,680-719,B
L002479,B01451,Equipment Loan,34119.77,2023-03-31,0.1148,24,2025-03-20,receivables,0,branch,640-679,B
L002480,B01147,Revolving Credit,306031.89,2024-02-12,0.0701,36,2027-01-27,real estate,1,branch,720-759,B
L002481,B00460,Invoice Financing,123295.46,2024-02-12,0.1027,12,2025-02-06,real estate,0,branch,680-719,B
L002482,B01200,Revolving Credit,59861.13,2024-02-28,0.1385,36,2027-02-12,UCC lien,1,partner,580-639,B
L002483,B01474,Term Loan,43398.18,2023-11-05,0.1136,24,2025-10-25,equipment,1,branch,640-679,B
L002484,B00933,Equipment Loan,121211.19,2024-07-10,0.104,24,2026-06-30,UCC lien,1,partner,680-719,A
L002485,B00608,Term Loan,120037.83,2023-10-04,0.0882,12,2024-09-28,UCC lien,1,partner,720-759,D
L002486,B00611,Term Loan,778249.0,2023-01-26,0.0883,36,2026-01-10,equipment,1,relationship_manager,720-759,B
L002487,B01382,Merchant Cash Advance,54072.58,2023-06-04,0.1116,18,2024-11-25,UCC lien,1,branch,640-679,C
L002488,B01353,Equipment Loan,1200000.0,2023-09-03,0.0841,18,2025-02-24,receivables,1,online,720-759,B
L002489,B00510,Revolving Credit,230344.42,2023-08-14,0.1114,24,2025-08-03,receivables,1,branch,640-679,B
L002490,B00795,Revolving Credit,76825.34,2024-12-08,0.154,18,2026-06-01,real estate,1,online,580-639,A
L002491,B00555,Invoice Financing,771986.72,2024-11-20,0.1202,36,2027-11-05,equipment,0,online,640-679,A
L002492,B01496,Revolving Credit,1200000.0,2023-04-13,0.0888,24,2025-04-02,receivables,0,online,680-719,A
L002493,B00111,Equipment Loan,245753.35,2024-12-05,0.0913,18,2026-05-29,real estate,1,partner,680-719,B
L002494,B00383,Term Loan,163133.12,2023-04-24,0.1382,36,2026-04-08,equipment,1,branch,580-639,B
L002495,B00078,Invoice Financing,289286.65,2024-08-14,0.1517,36,2027-07-30,receivables,0,relationship_manager,580-639,A
L002496,B01069,Invoice Financing,823641.64,2024-05-14,0.1035,12,2025-05-09,receivables,1,branch,680-719,A
L002497,B00198,Revolving Credit,362752.97,2023-03-27,0.0696,36,2026-03-11,equipment,1,branch,760+,A
L002498,B00303,Merchant Cash Advance,80545.17,2023-06-13,0.147,24,2025-06-02,UCC lien,0,online,580-639,A
L002499,B01392,Equipment Loan,1011778.72,2024-08-23,0.091,18,2026-02-14,equipment,1,online,720-759,B
L002500,B00552,Invoice Financing,417135.22,2023-05-15,0.0742,24,2025-05-04,UCC lien,0,branch,760+,A
L002501,B01020,Invoice Financing,359337.2,2023-08-27,0.1497,36,2026-08-11,UCC lien,1,online,580-639,D
L002502,B00217,Term Loan,132457.1,2024-04-04,0.1245,24,2026-03-25,receivables,1,online,640-679,B
L002503,B00231,Term Loan,132083.8,2024-01-19,0.1498,24,2026-01-08,equipment,1,partner,580-639,A
L002504,B00205,Term Loan,839135.91,2024-03-18,0.0955,36,2027-03-03,receivables,1,online,680-719,C
L002505,B00656,Term Loan,176313.95,2024-08-21,0.0714,18,2026-02-12,equipment,1,online,720-759,C
L002506,B01130,Revolving Credit,538697.98,2023-05-07,0.0744,24,2025-04-26,receivables,0,online,760+,B
L002507,B01486,Term Loan,297957.34,2024-02-02,0.0832,18,2025-07-26,equipment,0,online,720-759,B
L002508,B00966,Term Loan,192891.44,2024-04-18,0.078,12,2025-04-13,real estate,1,online,760+,A
L002509,B00630,Term Loan,1200000.0,2024-01-18,0.0734,24,2026-01-07,equipment,0,online,720-759,A
L002510,B00882,Equipment Loan,130808.69,2023-08-09,0.0909,36,2026-07-24,equipment,1,online,720-759,C
L002511,B00104,Invoice Financing,338127.06,2023-11-03,0.0869,18,2025-04-26,receivables,1,online,680-719,B
L002512,B00828,Invoice Financing,63459.69,2023-04-20,0.1056,18,2024-10-11,unsecured,1,online,680-719,B
L002513,B01350,Term Loan,169002.27,2023-05-26,0.1337,36,2026-05-10,equipment,0,relationship_manager,580-639,B
L002514,B00169,Equipment Loan,374266.17,2023-01-22,0.096,24,2025-01-11,receivables,1,online,680-719,C
L002515,B00852,Invoice Financing,71455.62,2023-03-06,0.0895,36,2026-02-18,equipment,1,branch,720-759,C
L002516,B00503,Revolving Credit,237686.28,2024-10-03,0.0674,24,2026-09-23,receivables,1,partner,760+,B
L002517,B00272,Term Loan,425887.57,2024-03-28,0.1041,48,2028-03-07,equipment,1,branch,680-719,B
L002518,B00961,Term Loan,18776.34,2024-07-15,0.101,18,2026-01-06,receivables,0,online,680-719,B
L002519,B01280,Equipment Loan,94367.35,2024-09-14,0.1012,18,2026-03-08,receivables,1,partner,680-719,B
L002520,B00634,Revolving Credit,634990.61,2024-12-23,0.1512,24,2026-12-13,equipment,0,online,580-639,A
L002521,B01235,Term Loan,140166.53,2023-12-08,0.1448,18,2025-05-31,equipment,1,branch,580-639,B
